"REF_DATE","GEO","DGUID","Type of structure","Type of unit","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Edmonton, Alberta","2011S0503835","Row structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823754","148.2.4","1391","","","","0"
"2019","Edmonton, Alberta","2011S0503835","Row structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823754","148.2.4","1397","","","","0"
"2009","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823888","148.1.1","704","","","","0"
"2010","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823888","148.1.1","708","","","","0"
"2011","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823888","148.1.1","713","","","","0"
"2012","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823888","148.1.1","742","","","","0"
"2013","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823888","148.1.1","784","","","","0"
"2014","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823888","148.1.1","843","","","","0"
"2015","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823888","148.1.1","871","","","","0"
"2016","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823888","148.1.1","850","","","","0"
"2017","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823888","148.1.1","839","","","","0"
"2018","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823888","148.1.1","862","","","","0"
"2019","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823888","148.1.1","878","","","","0"
"2009","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824022","148.1.2","841","","","","0"
"2010","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824022","148.1.2","843","","","","0"
"2011","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824022","148.1.2","857","","","","0"
"2012","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824022","148.1.2","882","","","","0"
"2013","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824022","148.1.2","934","","","","0"
"2014","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824022","148.1.2","1001","","","","0"
"2015","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824022","148.1.2","1029","","","","0"
"2016","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824022","148.1.2","1000","","","","0"
"2017","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824022","148.1.2","989","","","","0"
"2018","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824022","148.1.2","1017","","","","0"
"2019","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824022","148.1.2","1028","","","","0"
"2009","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824156","148.1.3","1015","","","","0"
"2010","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824156","148.1.3","1015","","","","0"
"2011","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824156","148.1.3","1034","","","","0"
"2012","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824156","148.1.3","1071","","","","0"
"2013","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824156","148.1.3","1141","","","","0"
"2014","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824156","148.1.3","1227","","","","0"
"2015","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824156","148.1.3","1259","","","","0"
"2016","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824156","148.1.3","1229","","","","0"
"2017","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824156","148.1.3","1215","","","","0"
"2018","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824156","148.1.3","1246","","","","0"
"2019","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824156","148.1.3","1257","","","","0"
"2009","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824290","148.1.4","1180","","","","0"
"2010","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824290","148.1.4","1171","","","","0"
"2011","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824290","148.1.4","1191","","","","0"
"2012","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824290","148.1.4","1216","","","","0"
"2013","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824290","148.1.4","1292","","","","0"
"2014","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824290","148.1.4","1370","","","","0"
"2015","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824290","148.1.4","1388","","","","0"
"2016","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824290","148.1.4","1377","","","","0"
"2017","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824290","148.1.4","1376","","","","0"
"2018","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824290","148.1.4","1373","","","","0"
"2019","Edmonton, Alberta","2011S0503835","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824290","148.1.4","1394","","","","0"
"2009","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824424","148.4.1","705","","","","0"
"2010","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824424","148.4.1","709","","","","0"
"2011","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824424","148.4.1","713","","","","0"
"2012","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824424","148.4.1","743","","","","0"
"2013","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824424","148.4.1","785","","","","0"
"2014","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824424","148.4.1","843","","","","0"
"2015","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824424","148.4.1","871","","","","0"
"2016","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824424","148.4.1","851","","","","0"
"2017","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824424","148.4.1","839","","","","0"
"2018","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824424","148.4.1","863","","","","0"
"2019","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824424","148.4.1","878","","","","0"
"2009","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","One bedroom units","Dollars","81","units","0","v3824612","148.4.2","842","","","","0"
"2010","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","One bedroom units","Dollars","81","units","0","v3824612","148.4.2","844","","","","0"
"2011","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","One bedroom units","Dollars","81","units","0","v3824612","148.4.2","858","","","","0"
"2012","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","One bedroom units","Dollars","81","units","0","v3824612","148.4.2","883","","","","0"
"2013","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","One bedroom units","Dollars","81","units","0","v3824612","148.4.2","935","","","","0"
"2014","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","One bedroom units","Dollars","81","units","0","v3824612","148.4.2","1002","","","","0"
"2015","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","One bedroom units","Dollars","81","units","0","v3824612","148.4.2","1031","","","","0"
"2016","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","One bedroom units","Dollars","81","units","0","v3824612","148.4.2","1001","","","","0"
"2017","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","One bedroom units","Dollars","81","units","0","v3824612","148.4.2","990","","","","0"
"2018","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","One bedroom units","Dollars","81","units","0","v3824612","148.4.2","1018","","","","0"
"2019","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","One bedroom units","Dollars","81","units","0","v3824612","148.4.2","1029","","","","0"
"2009","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Two bedroom units","Dollars","81","units","0","v3824800","148.4.3","1016","","","","0"
"2010","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Two bedroom units","Dollars","81","units","0","v3824800","148.4.3","1015","","","","0"
"2011","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Two bedroom units","Dollars","81","units","0","v3824800","148.4.3","1034","","","","0"
"2012","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Two bedroom units","Dollars","81","units","0","v3824800","148.4.3","1072","","","","0"
"2013","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Two bedroom units","Dollars","81","units","0","v3824800","148.4.3","1141","","","","0"
"2014","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Two bedroom units","Dollars","81","units","0","v3824800","148.4.3","1228","","","","0"
"2015","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Two bedroom units","Dollars","81","units","0","v3824800","148.4.3","1260","","","","0"
"2016","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Two bedroom units","Dollars","81","units","0","v3824800","148.4.3","1230","","","","0"
"2017","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Two bedroom units","Dollars","81","units","0","v3824800","148.4.3","1215","","","","0"
"2018","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Two bedroom units","Dollars","81","units","0","v3824800","148.4.3","1247","","","","0"
"2019","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Two bedroom units","Dollars","81","units","0","v3824800","148.4.3","1258","","","","0"
"2009","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Three bedroom units","Dollars","81","units","0","v3824988","148.4.4","1187","","","","0"
"2010","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Three bedroom units","Dollars","81","units","0","v3824988","148.4.4","1175","","","","0"
"2011","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Three bedroom units","Dollars","81","units","0","v3824988","148.4.4","1193","","","","0"
"2012","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Three bedroom units","Dollars","81","units","0","v3824988","148.4.4","1220","","","","0"
"2013","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Three bedroom units","Dollars","81","units","0","v3824988","148.4.4","1298","","","","0"
"2014","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Three bedroom units","Dollars","81","units","0","v3824988","148.4.4","1370","","","","0"
"2015","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Three bedroom units","Dollars","81","units","0","v3824988","148.4.4","1388","","","","0"
"2016","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Three bedroom units","Dollars","81","units","0","v3824988","148.4.4","1381","","","","0"
"2017","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Three bedroom units","Dollars","81","units","0","v3824988","148.4.4","1375","","","","0"
"2018","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Three bedroom units","Dollars","81","units","0","v3824988","148.4.4","1377","","","","0"
"2019","Edmonton, Alberta","2011S0503835","Apartment structures of six units and over","Three bedroom units","Dollars","81","units","0","v3824988","148.4.4","1398","","","","0"
"2009","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3822837","184.3.1","804","","","","0"
"2010","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3822837","184.3.1","811","","","","0"
"2011","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3822837","184.3.1","841","","","","0"
"2012","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3822837","184.3.1","866","","","","0"
"2013","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3822837","184.3.1","878","","","","0"
"2014","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3822837","184.3.1","903","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3822837","184.3.1","938","","","","0"
"2016","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3822837","184.3.1","1015","","","","0"
"2017","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3822837","184.3.1","1062","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3822837","184.3.1","1151","","","","0"
"2019","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3822837","184.3.1","1227","","","","0"
"2009","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822971","184.3.2","919","","","","0"
"2010","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822971","184.3.2","940","","","","0"
"2011","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822971","184.3.2","964","","","","0"
"2012","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822971","184.3.2","982","","","","0"
"2013","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822971","184.3.2","1005","","","","0"
"2014","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822971","184.3.2","1038","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822971","184.3.2","1079","","","","0"
"2016","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822971","184.3.2","1159","","","","0"
"2017","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822971","184.3.2","1223","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822971","184.3.2","1306","","","","0"
"2019","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822971","184.3.2","1382","","","","0"
"2009","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823105","184.3.3","1175","","","","0"
"2010","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823105","184.3.3","1202","","","","0"
"2011","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823105","184.3.3","1243","","","","0"
"2012","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823105","184.3.3","1267","","","","0"
"2013","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823105","184.3.3","1287","","","","0"
"2014","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823105","184.3.3","1317","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823105","184.3.3","1375","","","","0"
"2016","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823105","184.3.3","1459","","","","0"
"2017","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823105","184.3.3","1558","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823105","184.3.3","1652","","","","0"
"2019","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823105","184.3.3","1752","","","","0"
"2009","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823239","184.3.4","1381","","","","0"
"2010","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823239","184.3.4","1410","","","","0"
"2011","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823239","184.3.4","1445","","","","0"
"2012","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823239","184.3.4","1471","","","","0"
"2013","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823239","184.3.4","1514","","","","0"
"2014","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823239","184.3.4","1530","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823239","184.3.4","1605","","","","0"
"2016","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823239","184.3.4","1656","","","","0"
"2017","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823239","184.3.4","1756","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823239","184.3.4","1845","","","","0"
"2019","Vancouver, British Columbia","2011S0503933","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823239","184.3.4","1990","","","","0"
"2009","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823373","184.2.1","925","","","","0"
"2010","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823373","184.2.1","979","","","","0"
"2011","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823373","184.2.1","1099","","","","0"
"2012","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823373","184.2.1","1137","","","","0"
"2013","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823373","184.2.1","1124","","","","0"
"2014","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823373","184.2.1","1182","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823373","184.2.1","1229","","","","0"
"2016","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823373","184.2.1","1326","","","","0"
"2017","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823373","184.2.1","1438","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823373","184.2.1","1470","","","","0"
"2019","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823373","184.2.1","1344","","","","0"
"2009","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823507","184.2.2","936","","","","0"
"2010","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823507","184.2.2","937","","","","0"
"2011","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823507","184.2.2","973","","","","0"
"2012","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823507","184.2.2","888","","","","0"
"2013","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823507","184.2.2","945","","","","0"
"2014","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823507","184.2.2","958","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823507","184.2.2","1000","","","","0"
"2016","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823507","184.2.2","1132","","","","0"
"2017","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823507","184.2.2","1189","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823507","184.2.2","1239","","","","0"
"2019","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823507","184.2.2","1346","","","","0"
"2009","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823641","184.2.3","1343","","","","0"
"2010","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823641","184.2.3","1396","","","","0"
"2011","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823641","184.2.3","1420","","","","0"
"2012","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823641","184.2.3","1452","","","","0"
"2013","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823641","184.2.3","1459","","","","0"
"2014","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823641","184.2.3","1488","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823641","184.2.3","1600","","","","0"
"2016","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823641","184.2.3","1718","","","","0"
"2017","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823641","184.2.3","1718","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823641","184.2.3","1756","","","","0"
"2019","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823641","184.2.3","1881","","","","0"
"2009","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823775","184.2.4","1397","","","","0"
"2010","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823775","184.2.4","1400","","","","0"
"2011","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823775","184.2.4","1424","","","","0"
"2012","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823775","184.2.4","1461","","","","0"
"2013","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823775","184.2.4","1530","","","","0"
"2014","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823775","184.2.4","1518","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823775","184.2.4","1594","","","","0"
"2016","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823775","184.2.4","1684","","","","0"
"2017","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823775","184.2.4","1706","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823775","184.2.4","1755","","","","0"
"2019","Vancouver, British Columbia","2011S0503933","Row structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823775","184.2.4","1907","","","","0"
"2009","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823909","184.1.1","804","","","","0"
"2010","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823909","184.1.1","811","","","","0"
"2011","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823909","184.1.1","839","","","","0"
"2012","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823909","184.1.1","864","","","","0"
"2013","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823909","184.1.1","876","","","","0"
"2014","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823909","184.1.1","902","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823909","184.1.1","937","","","","0"
"2016","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823909","184.1.1","1013","","","","0"
"2017","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823909","184.1.1","1060","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823909","184.1.1","1150","","","","0"
"2019","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3823909","184.1.1","1227","","","","0"
"2009","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824043","184.1.2","919","","","","0"
"2010","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824043","184.1.2","940","","","","0"
