"REF_DATE","GEO","DGUID","Building type","Construction type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-07","Calgary, Alberta","2016S0503825","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542652","5.1.1","96.3","","","","1"
"2019-10","Calgary, Alberta","2016S0503825","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542652","5.1.1","96.0","","","","1"
"2020-01","Calgary, Alberta","2016S0503825","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542652","5.1.1","94.5","","","","1"
"2017-01","Calgary, Alberta","2016S0503825","Total, building type","New build","Index, 2017=100","373","units","0","v1073542655","5.1.2","99.9","","","","1"
"2017-04","Calgary, Alberta","2016S0503825","Total, building type","New build","Index, 2017=100","373","units","0","v1073542655","5.1.2","100.1","","","","1"
"2017-07","Calgary, Alberta","2016S0503825","Total, building type","New build","Index, 2017=100","373","units","0","v1073542655","5.1.2","100.2","","","","1"
"2017-10","Calgary, Alberta","2016S0503825","Total, building type","New build","Index, 2017=100","373","units","0","v1073542655","5.1.2","99.8","","","","1"
"2018-01","Calgary, Alberta","2016S0503825","Total, building type","New build","Index, 2017=100","373","units","0","v1073542655","5.1.2","99.1","","","","1"
"2018-04","Calgary, Alberta","2016S0503825","Total, building type","New build","Index, 2017=100","373","units","0","v1073542655","5.1.2","98.1","","","","1"
"2018-07","Calgary, Alberta","2016S0503825","Total, building type","New build","Index, 2017=100","373","units","0","v1073542655","5.1.2","98.2","","","","1"
"2018-10","Calgary, Alberta","2016S0503825","Total, building type","New build","Index, 2017=100","373","units","0","v1073542655","5.1.2","97.2","","","","1"
"2019-01","Calgary, Alberta","2016S0503825","Total, building type","New build","Index, 2017=100","373","units","0","v1073542655","5.1.2","96.6","","","","1"
"2019-04","Calgary, Alberta","2016S0503825","Total, building type","New build","Index, 2017=100","373","units","0","v1073542655","5.1.2","95.4","","","","1"
"2019-07","Calgary, Alberta","2016S0503825","Total, building type","New build","Index, 2017=100","373","units","0","v1073542655","5.1.2","94.5","","","","1"
"2019-10","Calgary, Alberta","2016S0503825","Total, building type","New build","Index, 2017=100","373","units","0","v1073542655","5.1.2","93.7","","","","1"
"2020-01","Calgary, Alberta","2016S0503825","Total, building type","New build","Index, 2017=100","373","units","0","v1073542655","5.1.2","93.6","","","","1"
"2017-01","Calgary, Alberta","2016S0503825","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542658","5.1.3","98.9","","","","1"
"2017-04","Calgary, Alberta","2016S0503825","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542658","5.1.3","100.0","","","","1"
"2017-07","Calgary, Alberta","2016S0503825","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542658","5.1.3","101.0","","","","1"
"2017-10","Calgary, Alberta","2016S0503825","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542658","5.1.3","100.1","","","","1"
"2018-01","Calgary, Alberta","2016S0503825","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542658","5.1.3","100.0","","","","1"
"2018-04","Calgary, Alberta","2016S0503825","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542658","5.1.3","100.3","","","","1"
"2018-07","Calgary, Alberta","2016S0503825","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542658","5.1.3","100.0","","","","1"
"2018-10","Calgary, Alberta","2016S0503825","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542658","5.1.3","98.0","","","","1"
"2019-01","Calgary, Alberta","2016S0503825","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542658","5.1.3","96.3","","","","1"
"2019-04","Calgary, Alberta","2016S0503825","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542658","5.1.3","96.8","","","","1"
"2019-07","Calgary, Alberta","2016S0503825","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542658","5.1.3","97.2","","","","1"
"2019-10","Calgary, Alberta","2016S0503825","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542658","5.1.3","97.1","","","","1"
"2020-01","Calgary, Alberta","2016S0503825","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542658","5.1.3","94.9","","","","1"
"2017-01","Calgary, Alberta","2016S0503825","House","Total, construction type","Index, 2017=100","373","units","0","v1073542653","5.2.1","99.1","","","","1"
"2017-04","Calgary, Alberta","2016S0503825","House","Total, construction type","Index, 2017=100","373","units","0","v1073542653","5.2.1","99.9","","","","1"
"2017-07","Calgary, Alberta","2016S0503825","House","Total, construction type","Index, 2017=100","373","units","0","v1073542653","5.2.1","100.7","","","","1"
"2017-10","Calgary, Alberta","2016S0503825","House","Total, construction type","Index, 2017=100","373","units","0","v1073542653","5.2.1","100.3","","","","1"
"2018-01","Calgary, Alberta","2016S0503825","House","Total, construction type","Index, 2017=100","373","units","0","v1073542653","5.2.1","100.1","","","","1"
"2018-04","Calgary, Alberta","2016S0503825","House","Total, construction type","Index, 2017=100","373","units","0","v1073542653","5.2.1","100.2","","","","1"
"2018-07","Calgary, Alberta","2016S0503825","House","Total, construction type","Index, 2017=100","373","units","0","v1073542653","5.2.1","100.0","","","","1"
"2018-10","Calgary, Alberta","2016S0503825","House","Total, construction type","Index, 2017=100","373","units","0","v1073542653","5.2.1","98.6","","","","1"
"2019-01","Calgary, Alberta","2016S0503825","House","Total, construction type","Index, 2017=100","373","units","0","v1073542653","5.2.1","97.3","","","","1"
"2019-04","Calgary, Alberta","2016S0503825","House","Total, construction type","Index, 2017=100","373","units","0","v1073542653","5.2.1","97.4","","","","1"
"2019-07","Calgary, Alberta","2016S0503825","House","Total, construction type","Index, 2017=100","373","units","0","v1073542653","5.2.1","97.4","","","","1"
"2019-10","Calgary, Alberta","2016S0503825","House","Total, construction type","Index, 2017=100","373","units","0","v1073542653","5.2.1","97.3","","","","1"
"2020-01","Calgary, Alberta","2016S0503825","House","Total, construction type","Index, 2017=100","373","units","0","v1073542653","5.2.1","95.7","","","","1"
"2017-01","Calgary, Alberta","2016S0503825","House","New build","Index, 2017=100","373","units","0","v1073542656","5.2.2","99.7","","","","1"
"2017-04","Calgary, Alberta","2016S0503825","House","New build","Index, 2017=100","373","units","0","v1073542656","5.2.2","99.6","","","","1"
"2017-07","Calgary, Alberta","2016S0503825","House","New build","Index, 2017=100","373","units","0","v1073542656","5.2.2","100.3","","","","1"
"2017-10","Calgary, Alberta","2016S0503825","House","New build","Index, 2017=100","373","units","0","v1073542656","5.2.2","100.4","","","","1"
"2018-01","Calgary, Alberta","2016S0503825","House","New build","Index, 2017=100","373","units","0","v1073542656","5.2.2","99.9","","","","1"
"2018-04","Calgary, Alberta","2016S0503825","House","New build","Index, 2017=100","373","units","0","v1073542656","5.2.2","99.6","","","","1"
"2018-07","Calgary, Alberta","2016S0503825","House","New build","Index, 2017=100","373","units","0","v1073542656","5.2.2","99.6","","","","1"
"2018-10","Calgary, Alberta","2016S0503825","House","New build","Index, 2017=100","373","units","0","v1073542656","5.2.2","99.2","","","","1"
"2019-01","Calgary, Alberta","2016S0503825","House","New build","Index, 2017=100","373","units","0","v1073542656","5.2.2","99.1","","","","1"
"2019-04","Calgary, Alberta","2016S0503825","House","New build","Index, 2017=100","373","units","0","v1073542656","5.2.2","98.1","","","","1"
"2019-07","Calgary, Alberta","2016S0503825","House","New build","Index, 2017=100","373","units","0","v1073542656","5.2.2","97.3","","","","1"
"2019-10","Calgary, Alberta","2016S0503825","House","New build","Index, 2017=100","373","units","0","v1073542656","5.2.2","97.1","","","","1"
"2020-01","Calgary, Alberta","2016S0503825","House","New build","Index, 2017=100","373","units","0","v1073542656","5.2.2","97.1","","","","1"
"2017-01","Calgary, Alberta","2016S0503825","House","Resale","Index, 2017=100","373","units","0","v1073542659","5.2.3","98.8","","","","1"
"2017-04","Calgary, Alberta","2016S0503825","House","Resale","Index, 2017=100","373","units","0","v1073542659","5.2.3","100.0","","","","1"
"2017-07","Calgary, Alberta","2016S0503825","House","Resale","Index, 2017=100","373","units","0","v1073542659","5.2.3","101.0","","","","1"
"2017-10","Calgary, Alberta","2016S0503825","House","Resale","Index, 2017=100","373","units","0","v1073542659","5.2.3","100.2","","","","1"
"2018-01","Calgary, Alberta","2016S0503825","House","Resale","Index, 2017=100","373","units","0","v1073542659","5.2.3","100.1","","","","1"
"2018-04","Calgary, Alberta","2016S0503825","House","Resale","Index, 2017=100","373","units","0","v1073542659","5.2.3","100.5","","","","1"
"2018-07","Calgary, Alberta","2016S0503825","House","Resale","Index, 2017=100","373","units","0","v1073542659","5.2.3","100.2","","","","1"
"2018-10","Calgary, Alberta","2016S0503825","House","Resale","Index, 2017=100","373","units","0","v1073542659","5.2.3","98.2","","","","1"
"2019-01","Calgary, Alberta","2016S0503825","House","Resale","Index, 2017=100","373","units","0","v1073542659","5.2.3","96.5","","","","1"
"2019-04","Calgary, Alberta","2016S0503825","House","Resale","Index, 2017=100","373","units","0","v1073542659","5.2.3","97.1","","","","1"
"2019-07","Calgary, Alberta","2016S0503825","House","Resale","Index, 2017=100","373","units","0","v1073542659","5.2.3","97.4","","","","1"
"2019-10","Calgary, Alberta","2016S0503825","House","Resale","Index, 2017=100","373","units","0","v1073542659","5.2.3","97.3","","","","1"
"2020-01","Calgary, Alberta","2016S0503825","House","Resale","Index, 2017=100","373","units","0","v1073542659","5.2.3","95.1","","","","1"
"2017-01","Calgary, Alberta","2016S0503825","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542654","5.3.1","100.7","","","","1"
"2017-04","Calgary, Alberta","2016S0503825","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542654","5.3.1","101.4","","","","1"
"2017-07","Calgary, Alberta","2016S0503825","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542654","5.3.1","100.1","","","","1"
"2017-10","Calgary, Alberta","2016S0503825","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542654","5.3.1","97.7","","","","1"
"2018-01","Calgary, Alberta","2016S0503825","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542654","5.3.1","95.8","","","","1"
"2018-04","Calgary, Alberta","2016S0503825","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542654","5.3.1","93.7","","","","1"
"2018-07","Calgary, Alberta","2016S0503825","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542654","5.3.1","93.5","","","","1"
"2018-10","Calgary, Alberta","2016S0503825","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542654","5.3.1","90.2","","","","1"
"2019-01","Calgary, Alberta","2016S0503825","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542654","5.3.1","87.7","","","","1"
"2019-04","Calgary, Alberta","2016S0503825","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542654","5.3.1","86.1","","","","1"
"2019-07","Calgary, Alberta","2016S0503825","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542654","5.3.1","85.7","","","","1"
"2019-10","Calgary, Alberta","2016S0503825","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542654","5.3.1","83.3","","","","1"
"2020-01","Calgary, Alberta","2016S0503825","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542654","5.3.1","82.7","","","","1"
"2017-01","Calgary, Alberta","2016S0503825","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542657","5.3.2","100.9","","","","1"
"2017-04","Calgary, Alberta","2016S0503825","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542657","5.3.2","102.4","","","","1"
"2017-07","Calgary, Alberta","2016S0503825","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542657","5.3.2","99.5","","","","1"
"2017-10","Calgary, Alberta","2016S0503825","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542657","5.3.2","97.2","","","","1"
"2018-01","Calgary, Alberta","2016S0503825","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542657","5.3.2","95.4","","","","1"
"2018-04","Calgary, Alberta","2016S0503825","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542657","5.3.2","91.5","","","","1"
"2018-07","Calgary, Alberta","2016S0503825","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542657","5.3.2","91.7","","","","1"
"2018-10","Calgary, Alberta","2016S0503825","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542657","5.3.2","88.2","","","","1"
"2019-01","Calgary, Alberta","2016S0503825","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542657","5.3.2","85.2","","","","1"
"2019-04","Calgary, Alberta","2016S0503825","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542657","5.3.2","83.6","","","","1"
"2019-07","Calgary, Alberta","2016S0503825","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542657","5.3.2","82.3","","","","1"
"2019-10","Calgary, Alberta","2016S0503825","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542657","5.3.2","79.1","","","","1"
"2020-01","Calgary, Alberta","2016S0503825","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542657","5.3.2","78.8","","","","1"
"2017-01","Calgary, Alberta","2016S0503825","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542660","5.3.3","100.4","","","","1"
"2017-04","Calgary, Alberta","2016S0503825","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542660","5.3.3","99.5","","","","1"
"2017-07","Calgary, Alberta","2016S0503825","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542660","5.3.3","101.3","","","","1"
"2017-10","Calgary, Alberta","2016S0503825","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542660","5.3.3","98.7","","","","1"
"2018-01","Calgary, Alberta","2016S0503825","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542660","5.3.3","96.7","","","","1"
"2018-04","Calgary, Alberta","2016S0503825","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542660","5.3.3","98.2","","","","1"
"2018-07","Calgary, Alberta","2016S0503825","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542660","5.3.3","96.9","","","","1"
"2018-10","Calgary, Alberta","2016S0503825","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542660","5.3.3","94.1","","","","1"
"2019-01","Calgary, Alberta","2016S0503825","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542660","5.3.3","92.7","","","","1"
"2019-04","Calgary, Alberta","2016S0503825","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542660","5.3.3","91.3","","","","1"
"2019-07","Calgary, Alberta","2016S0503825","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542660","5.3.3","93.1","","","","1"
"2019-10","Calgary, Alberta","2016S0503825","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542660","5.3.3","92.3","","","","1"
"2020-01","Calgary, Alberta","2016S0503825","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542660","5.3.3","90.9","","","","1"
"2017-01","Vancouver, British Columbia","2016S0503933","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542661","6.1.1","93.4","","","","1"
"2017-04","Vancouver, British Columbia","2016S0503933","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542661","6.1.1","97.9","","","","1"
"2017-07","Vancouver, British Columbia","2016S0503933","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542661","6.1.1","103.1","","","","1"
"2017-10","Vancouver, British Columbia","2016S0503933","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542661","6.1.1","105.5","","","","1"
"2018-01","Vancouver, British Columbia","2016S0503933","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542661","6.1.1","107.1","","","","1"
"2018-04","Vancouver, British Columbia","2016S0503933","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542661","6.1.1","107.8","","","","1"
"2018-07","Vancouver, British Columbia","2016S0503933","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542661","6.1.1","107.5","","","","1"
"2018-10","Vancouver, British Columbia","2016S0503933","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542661","6.1.1","105.5","","","","1"
"2019-01","Vancouver, British Columbia","2016S0503933","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542661","6.1.1","104.3","","","","1"
"2019-04","Vancouver, British Columbia","2016S0503933","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542661","6.1.1","103.7","","","","1"
"2019-07","Vancouver, British Columbia","2016S0503933","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542661","6.1.1","101.9","","","","1"
"2019-10","Vancouver, British Columbia","2016S0503933","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542661","6.1.1","102.1","","","","1"
"2020-01","Vancouver, British Columbia","2016S0503933","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542661","6.1.1","104.6","","","","1"
"2017-01","Vancouver, British Columbia","2016S0503933","Total, building type","New build","Index, 2017=100","373","units","0","v1073542664","6.1.2","93.8","","","","1"
"2017-04","Vancouver, British Columbia","2016S0503933","Total, building type","New build","Index, 2017=100","373","units","0","v1073542664","6.1.2","97.4","","","","1"
"2017-07","Vancouver, British Columbia","2016S0503933","Total, building type","New build","Index, 2017=100","373","units","0","v1073542664","6.1.2","103.2","","","","1"
"2017-10","Vancouver, British Columbia","2016S0503933","Total, building type","New build","Index, 2017=100","373","units","0","v1073542664","6.1.2","105.6","","","","1"
"2018-01","Vancouver, British Columbia","2016S0503933","Total, building type","New build","Index, 2017=100","373","units","0","v1073542664","6.1.2","104.0","","","","1"
"2018-04","Vancouver, British Columbia","2016S0503933","Total, building type","New build","Index, 2017=100","373","units","0","v1073542664","6.1.2","103.3","","","","1"
"2018-07","Vancouver, British Columbia","2016S0503933","Total, building type","New build","Index, 2017=100","373","units","0","v1073542664","6.1.2","104.2","","","","1"
"2018-10","Vancouver, British Columbia","2016S0503933","Total, building type","New build","Index, 2017=100","373","units","0","v1073542664","6.1.2","104.7","","","","1"
"2019-01","Vancouver, British Columbia","2016S0503933","Total, building type","New build","Index, 2017=100","373","units","0","v1073542664","6.1.2","105.3","","","","1"
"2019-04","Vancouver, British Columbia","2016S0503933","Total, building type","New build","Index, 2017=100","373","units","0","v1073542664","6.1.2","104.4","","","","1"
"2019-07","Vancouver, British Columbia","2016S0503933","Total, building type","New build","Index, 2017=100","373","units","0","v1073542664","6.1.2","103.2","","","","1"
"2019-10","Vancouver, British Columbia","2016S0503933","Total, building type","New build","Index, 2017=100","373","units","0","v1073542664","6.1.2","102.3","","","","1"
"2020-01","Vancouver, British Columbia","2016S0503933","Total, building type","New build","Index, 2017=100","373","units","0","v1073542664","6.1.2","103.7","","","","1"
"2017-01","Vancouver, British Columbia","2016S0503933","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542667","6.1.3","93.2","","","","1"
"2017-04","Vancouver, British Columbia","2016S0503933","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542667","6.1.3","98.2","","","","1"
"2017-07","Vancouver, British Columbia","2016S0503933","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542667","6.1.3","103.1","","","","1"
"2017-10","Vancouver, British Columbia","2016S0503933","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542667","6.1.3","105.5","","","","1"
"2018-01","Vancouver, British Columbia","2016S0503933","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542667","6.1.3","108.4","","","","1"
"2018-04","Vancouver, British Columbia","2016S0503933","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542667","6.1.3","109.7","","","","1"
"2018-07","Vancouver, British Columbia","2016S0503933","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542667","6.1.3","108.9","","","","1"
"2018-10","Vancouver, British Columbia","2016S0503933","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542667","6.1.3","105.8","","","","1"
"2019-01","Vancouver, British Columbia","2016S0503933","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542667","6.1.3","103.8","","","","1"
"2019-04","Vancouver, British Columbia","2016S0503933","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542667","6.1.3","103.4","","","","1"
"2019-07","Vancouver, British Columbia","2016S0503933","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542667","6.1.3","101.2","","","","1"
"2019-10","Vancouver, British Columbia","2016S0503933","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542667","6.1.3","101.9","","","","1"
"2020-01","Vancouver, British Columbia","2016S0503933","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542667","6.1.3","105.1","","","","1"
"2017-01","Vancouver, British Columbia","2016S0503933","House","Total, construction type","Index, 2017=100","373","units","0","v1073542662","6.2.1","94.1","","","","1"
"2017-04","Vancouver, British Columbia","2016S0503933","House","Total, construction type","Index, 2017=100","373","units","0","v1073542662","6.2.1","98.4","","","","1"
"2017-07","Vancouver, British Columbia","2016S0503933","House","Total, construction type","Index, 2017=100","373","units","0","v1073542662","6.2.1","103.1","","","","1"
"2017-10","Vancouver, British Columbia","2016S0503933","House","Total, construction type","Index, 2017=100","373","units","0","v1073542662","6.2.1","104.4","","","","1"
"2018-01","Vancouver, British Columbia","2016S0503933","House","Total, construction type","Index, 2017=100","373","units","0","v1073542662","6.2.1","106.0","","","","1"
"2018-04","Vancouver, British Columbia","2016S0503933","House","Total, construction type","Index, 2017=100","373","units","0","v1073542662","6.2.1","106.5","","","","1"
"2018-07","Vancouver, British Columbia","2016S0503933","House","Total, construction type","Index, 2017=100","373","units","0","v1073542662","6.2.1","105.8","","","","1"
"2018-10","Vancouver, British Columbia","2016S0503933","House","Total, construction type","Index, 2017=100","373","units","0","v1073542662","6.2.1","103.7","","","","1"
"2019-01","Vancouver, British Columbia","2016S0503933","House","Total, construction type","Index, 2017=100","373","units","0","v1073542662","6.2.1","101.4","","","","1"
"2019-04","Vancouver, British Columbia","2016S0503933","House","Total, construction type","Index, 2017=100","373","units","0","v1073542662","6.2.1","101.4","","","","1"
"2019-07","Vancouver, British Columbia","2016S0503933","House","Total, construction type","Index, 2017=100","373","units","0","v1073542662","6.2.1","99.7","","","","1"
"2019-10","Vancouver, British Columbia","2016S0503933","House","Total, construction type","Index, 2017=100","373","units","0","v1073542662","6.2.1","99.8","","","","1"
"2020-01","Vancouver, British Columbia","2016S0503933","House","Total, construction type","Index, 2017=100","373","units","0","v1073542662","6.2.1","102.4","","","","1"
"2017-01","Vancouver, British Columbia","2016S0503933","House","New build","Index, 2017=100","373","units","0","v1073542665","6.2.2","95.2","","","","1"
"2017-04","Vancouver, British Columbia","2016S0503933","House","New build","Index, 2017=100","373","units","0","v1073542665","6.2.2","98.7","","","","1"
"2017-07","Vancouver, British Columbia","2016S0503933","House","New build","Index, 2017=100","373","units","0","v1073542665","6.2.2","102.6","","","","1"
"2017-10","Vancouver, British Columbia","2016S0503933","House","New build","Index, 2017=100","373","units","0","v1073542665","6.2.2","103.5","","","","1"
"2018-01","Vancouver, British Columbia","2016S0503933","House","New build","Index, 2017=100","373","units","0","v1073542665","6.2.2","103.7","","","","1"
"2018-04","Vancouver, British Columbia","2016S0503933","House","New build","Index, 2017=100","373","units","0","v1073542665","6.2.2","103.7","","","","1"
"2018-07","Vancouver, British Columbia","2016S0503933","House","New build","Index, 2017=100","373","units","0","v1073542665","6.2.2","103.6","","","","1"
"2018-10","Vancouver, British Columbia","2016S0503933","House","New build","Index, 2017=100","373","units","0","v1073542665","6.2.2","103.6","","","","1"
"2019-01","Vancouver, British Columbia","2016S0503933","House","New build","Index, 2017=100","373","units","0","v1073542665","6.2.2","103.2","","","","1"
"2019-04","Vancouver, British Columbia","2016S0503933","House","New build","Index, 2017=100","373","units","0","v1073542665","6.2.2","102.7","","","","1"
"2019-07","Vancouver, British Columbia","2016S0503933","House","New build","Index, 2017=100","373","units","0","v1073542665","6.2.2","101.9","","","","1"
"2019-10","Vancouver, British Columbia","2016S0503933","House","New build","Index, 2017=100","373","units","0","v1073542665","6.2.2","101.0","","","","1"
"2020-01","Vancouver, British Columbia","2016S0503933","House","New build","Index, 2017=100","373","units","0","v1073542665","6.2.2","101.3","","","","1"
"2017-01","Vancouver, British Columbia","2016S0503933","House","Resale","Index, 2017=100","373","units","0","v1073542668","6.2.3","93.7","","","","1"
"2017-04","Vancouver, British Columbia","2016S0503933","House","Resale","Index, 2017=100","373","units","0","v1073542668","6.2.3","98.3","","","","1"
"2017-07","Vancouver, British Columbia","2016S0503933","House","Resale","Index, 2017=100","373","units","0","v1073542668","6.2.3","103.3","","","","1"
"2017-10","Vancouver, British Columbia","2016S0503933","House","Resale","Index, 2017=100","373","units","0","v1073542668","6.2.3","104.8","","","","1"
"2018-01","Vancouver, British Columbia","2016S0503933","House","Resale","Index, 2017=100","373","units","0","v1073542668","6.2.3","106.9","","","","1"
"2018-04","Vancouver, British Columbia","2016S0503933","House","Resale","Index, 2017=100","373","units","0","v1073542668","6.2.3","107.6","","","","1"
"2018-07","Vancouver, British Columbia","2016S0503933","House","Resale","Index, 2017=100","373","units","0","v1073542668","6.2.3","106.6","","","","1"
"2018-10","Vancouver, British Columbia","2016S0503933","House","Resale","Index, 2017=100","373","units","0","v1073542668","6.2.3","103.7","","","","1"
"2019-01","Vancouver, British Columbia","2016S0503933","House","Resale","Index, 2017=100","373","units","0","v1073542668","6.2.3","100.5","","","","1"
"2019-04","Vancouver, British Columbia","2016S0503933","House","Resale","Index, 2017=100","373","units","0","v1073542668","6.2.3","100.7","","","","1"
"2019-07","Vancouver, British Columbia","2016S0503933","House","Resale","Index, 2017=100","373","units","0","v1073542668","6.2.3","98.6","","","","1"
"2019-10","Vancouver, British Columbia","2016S0503933","House","Resale","Index, 2017=100","373","units","0","v1073542668","6.2.3","99.1","","","","1"
"2020-01","Vancouver, British Columbia","2016S0503933","House","Resale","Index, 2017=100","373","units","0","v1073542668","6.2.3","102.8","","","","1"
"2017-01","Vancouver, British Columbia","2016S0503933","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542663","6.3.1","91.6","","","","1"
"2017-04","Vancouver, British Columbia","2016S0503933","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542663","6.3.1","96.7","","","","1"
"2017-07","Vancouver, British Columbia","2016S0503933","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542663","6.3.1","103.3","","","","1"
"2017-10","Vancouver, British Columbia","2016S0503933","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542663","6.3.1","108.4","","","","1"
"2018-01","Vancouver, British Columbia","2016S0503933","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542663","6.3.1","109.9","","","","1"
"2018-04","Vancouver, British Columbia","2016S0503933","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542663","6.3.1","111.3","","","","1"
"2018-07","Vancouver, British Columbia","2016S0503933","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542663","6.3.1","111.9","","","","1"
"2018-10","Vancouver, British Columbia","2016S0503933","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542663","6.3.1","110.3","","","","1"
"2019-01","Vancouver, British Columbia","2016S0503933","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542663","6.3.1","111.9","","","","1"
"2019-04","Vancouver, British Columbia","2016S0503933","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542663","6.3.1","110.0","","","","1"
"2019-07","Vancouver, British Columbia","2016S0503933","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542663","6.3.1","107.7","","","","1"
"2019-10","Vancouver, British Columbia","2016S0503933","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542663","6.3.1","108.1","","","","1"
